memory_decay,memory_gain,trial,effective_memory_gain,detuning_shift,perturb_noise_sigma_frac,perturb_weight_jitter_sigma,perturb_te_adaptive_total,perturb_te_adaptive_reference_mse,perturb_te_adaptive_family_tension,perturb_te_adaptive_weight_roughness,perturb_rmse,perturb_mse,perturb_bias,perturb_weight_phase_mean,perturb_weight_centroid_mean,perturb_weight_peak_mean,baseline_predict_te_adaptive_total,te_ratio_to_baseline,within_local_band,within_global_band
0.05,1.0,18,1.0790680195174422,0.09806242766807638,0.03,0.035,0.2597793011282548,0.019860909006592847,0.22571074662850735,0.014207645493154642,0.12231229108135373,0.014960296549569803,-0.07282429684466085,-0.5131414099920509,-0.1796460555021961,-0.4899346877324864,0.2479089957622785,1.0478817048549494,1,1
0.05,1.0,19,1.1136771619828278,-0.05101239674564717,0.03,0.035,0.2401201192193596,0.013362842419358865,0.21218484546027583,0.014572431339724922,0.10702764315801797,0.01145491639996003,-0.0802884909848721,-0.5061355091724571,-0.1702623680807556,-0.47602083967533093,0.2479089957622785,0.9685817107242543,1,1
0.05,1.0,20,0.8992092947811086,-0.1160868081884367,0.03,0.035,0.25134870660828057,0.015321140294810765,0.22046149239811538,0.015566073915354438,0.11275700915400633,0.012714143113356667,-0.07680022963965297,-0.5117273918896285,-0.16717552052323026,-0.47451250834965336,0.2479089957622785,1.0138748932261434,1,1
0.05,1.0,21,0.8753571208177288,-0.034953157551208314,0.03,0.035,0.2616287941337692,0.013293777218310683,0.2337664632887417,0.014568553626716815,0.10571138660272913,0.011174897257471662,-0.06192539322025602,-0.509026208975749,-0.16889077541464495,-0.48488690215041913,0.2479089957622785,1.0553420755439094,0,1
0.05,1.0,22,0.8923132296098577,0.026533725452493374,0.03,0.035,0.2753671186894124,0.018633789080774187,0.24260733021898,0.014125999389658118,0.11889223410016701,0.014135363329328915,-0.05723549249038199,-0.507361587843809,-0.18452317451080524,-0.4860842632719187,0.2479089957622785,1.1107588808655562,0,0
0.05,1.0,23,1.1260017213025884,-0.01016663378896452,0.03,0.035,0.26042256598768654,0.013025530658954372,0.23093145252515554,0.01646558280357666,0.10663216222385927,0.01137041802053544,-0.07066792755082,-0.5077332173446234,-0.17168915896476736,-0.4776828405320944,0.2479089957622785,1.0504764669266273,0,1
0.05,1.5,0,1.4810778739859494,0.06064065544889818,0.03,0.035,0.2466799308905944,0.02457567936449358,0.20834788763117565,0.01375636389492517,0.1314191595926905,0.017270995508049055,-0.09456814023026777,-0.5380649922786107,-0.1632115664934149,-0.4685460769276857,0.25119499658461925,0.982025654350548,1,1
0.05,1.5,1,1.5321113951520666,-0.0018554690337116778,0.03,0.035,0.25401315402796276,0.013073617209624659,0.22682880426342425,0.014110732554913881,0.10654167571686325,0.011351128664557248,-0.0765066358699063,-0.5438696772513113,-0.17587121982329632,-0.47343529847642285,0.25119499658461925,1.0112190030918635,1,1
0.05,1.5,2,1.343136654690145,-0.12800531765488143,0.03,0.035,0.258040630772163,0.015327298999711391,0.22710117934491772,0.01561215242753392,0.11280545435394917,0.01272507053200091,-0.07924199036260324,-0.5232044759267936,-0.15609482415229903,-0.46788841275804005,0.25119499658461925,1.0272522712658319,1,1
0.05,1.5,3,1.609960258432069,-0.09955307568132656,0.03,0.035,0.24472358196347785,0.019607150985088865,0.21107421358753634,0.014042217390852641,0.12277280817236505,0.015073162426528347,-0.09243249147824154,-0.5288475937059971,-0.1457651097642807,-0.47047464771481545,0.25119499658461925,0.9742374859804925,1,1
0.05,1.5,4,1.480417095790229,-0.06625949309654332,0.03,0.035,0.24568722729283568,0.01779553567865933,0.21423653014952074,0.013655161464655627,0.12012444208587293,0.014429881586442239,-0.08984678308375298,-0.5230155042291408,-0.1794505766140003,-0.47972472016213663,0.25119499658461925,0.9780737301034251,1,1
0.05,1.5,5,1.3738964955375441,0.14699910950544923,0.03,0.035,0.2564272642876065,0.015042579831328238,0.22775497214821616,0.01362971230806209,0.11167533654718663,0.012471380792927396,-0.07770957956584373,-0.5228991064637235,-0.16071815334088616,-0.4861922041449567,0.25119499658461925,1.0208295060575565,1,1
0.05,1.5,6,1.8283217266596985,-0.10125931608560755,0.03,0.035,0.24885788643568396,0.016366968912788896,0.2178682727556953,0.014622644767199716,0.11614183337397534,0.01348892545946825,-0.08860925469667918,-0.5287075686142744,-0.15950008394053952,-0.4685442714088107,0.25119499658461925,0.9906960322430308,1,1
0.05,1.5,7,1.4287629049278183,0.014303092253109943,0.03,0.035,0.25672052462120043,0.019311590669824324,0.22260283196591962,0.014806101985456472,0.12055644696692197,0.01453385690528827,-0.08083933998916434,-0.5280654050102382,-0.17517399814111304,-0.48638100086232144,0.25119499658461925,1.0219969669448405,1,1
0.05,1.5,8,1.5255128449894604,0.028149781969798594,0.03,0.035,0.2410054306136988,0.017323578704749133,0.21021204848767389,0.013469803421275794,0.11589054694310441,0.013430618870771889,-0.08828518070080393,-0.5360798966845528,-0.15870335067835709,-0.47813734548281434,0.25119499658461925,0.9594356332352826,1,1
0.05,1.5,9,1.5270783390050613,-0.1761866997226056,0.03,0.035,0.2551723344168946,0.016415342934132514,0.22319731414807528,0.015559677334686812,0.11594038143235146,0.013442172046679145,-0.08198943331905445,-0.5210603602314055,-0.14885819225733204,-0.48008298355520124,0.25119499658461925,1.0158336666189747,1,1
0.05,1.5,10,1.7060279656224988,0.031058051797422923,0.03,0.035,0.2522596491968696,0.01797596888818703,0.21943597629798503,0.014847704010697592,0.11876053059449615,0.014104063627086256,-0.08662135346753677,-0.5289105821279698,-0.15830277955399838,-0.4675431483263291,0.25119499658461925,1.004238351188224,1,1
0.05,1.5,11,1.5694389516053966,0.02735330352208179,0.03,0.035,0.26243599460594164,0.014397759407055425,0.23557522803275238,0.012463007166133846,0.11032555754867196,0.012171728648425327,-0.07053516043344349,-0.523300112978808,-0.17718138245203247,-0.4706281797791147,0.25119499658461925,1.0447500872794482,1,1
0.05,1.5,12,1.6023938025795088,0.029544574895843514,0.03,0.035,0.25486890583713817,0.014227729166095646,0.22653830336176106,0.014102873309281408,0.1097082380494182,0.012035897495907812,-0.07648954359573727,-0.5277880874757674,-0.1626524993374119,-0.4674534193161166,0.25119499658461925,1.0146257262384655,1,1
0.05,1.5,13,1.4192910355915842,0.08553823337278592,0.03,0.035,0.24968591586857136,0.013006425107121924,0.2207431942352479,0.01593629652620152,0.10632801117060696,0.01130564595949672,-0.0823405685389051,-0.5329006895440354,-0.17602465590293104,-0.4815652561809107,0.25119499658461925,0.9939923934132202,1,1
0.05,1.5,14,1.527547371223288,0.00920170434508606,0.03,0.035,0.2502878726245704,0.016237647707680974,0.21987539984523774,0.014174825071651733,0.11456744271885058,0.013125698931137108,-0.08350001156391494,-0.5258122544261434,-0.16486046356282,-0.4711807418649873,0.25119499658461925,0.9963887658098984,1,1
0.05,1.5,15,1.4904572755396757,0.08663728119058414,0.03,0.035,0.24168458428473116,0.022006953845145266,0.20582824326991994,0.013849387169665914,0.12629940395668468,0.015951539439813815,-0.0908602721040269,-0.5425873484288382,-0.1620980978319852,-0.49497596305022784,0.25119499658461925,0.9621393243129971,1,1
0.05,1.5,16,1.4271777882018286,0.15638613542941093,0.03,0.035,0.24752414019301056,0.014007940450302826,0.22006459503142645,0.013451604711281331,0.1099096951928584,0.01208014109738704,-0.08590862748848832,-0.5229613717952131,-0.1670171211281298,-0.4860234441908275,0.25119499658461925,0.9853864271123247,1,1
0.05,1.5,17,1.4832965675255512,0.09066023661502833,0.03,0.035,0.24116436164008925,0.020741650927816487,0.20625678277241385,0.014165927939858913,0.12423141897428935,0.01543344546036542,-0.09626429962942679,-0.531509798675244,-0.15561507035285552,-0.4873137147450173,0.25119499658461925,0.9600683330444004,1,1
0.05,1.5,18,1.6515458537760233,0.0348376098221314,0.03,0.035,0.24569170448294567,0.018103852668053717,0.21388261106398207,0.013705240750909915,0.11920383158421098,0.014209553464356936,-0.09032555752843976,-0.5361667843785809,-0.16946324947930744,-0.47681222964541303,0.25119499658461925,0.9780915536674725,1,1
0.05,1.5,19,1.334849479396151,-0.04037236443291991,0.03,0.035,0.25909224912894946,0.013058226019973845,0.2317976288496914,0.014236394259284213,0.10603325681665458,0.011243051551146627,-0.07118140301035134,-0.5174657344515228,-0.15682051400008754,-0.4679111829161017,0.25119499658461925,1.0314387334608788,1,1
0.05,1.5,20,1.4342418994998427,0.03406774485573225,0.03,0.035,0.25877258413925786,0.0142883276075475,0.2305474214927201,0.013936835038990278,0.11023533525744401,0.012151829139321078,-0.07733116941214528,-0.5257751045047105,-0.18224887339317497,-0.47140333264093326,0.25119499658461925,1.0301661564030635,1,1
0.05,1.5,21,1.3921434357298708,0.030924598541253318,0.03,0.035,0.24764201343829423,0.015929064386062883,0.21837344374277476,0.01333950530945658,0.11188301261203876,0.012517808511145622,-0.08110061879866352,-0.5297211852304448,-0.16559615454028034,-0.469545737120207,0.25119499658461925,0.9858556770850007,1,1
0.05,1.5,22,1.5160918451241792,-0.040862160837838474,0.03,0.035,0.23515730000234533,0.01792921213931781,0.2034638871956216,0.013764200667405928,0.11779083702137892,0.013874681286197052,-0.09576858109639895,-0.5282419324949816,-0.16511816313636912,-0.47681432050836287,0.25119499658461925,0.9361543947915725,0,1
0.05,1.5,23,1.3863436564878895,-0.02028766458117616,0.03,0.035,0.24590729799442443,0.01580681487707181,0.21598481929855093,0.01411566381880172,0.11267088650974617,0.012694728666892101,-0.08384811151445307,-0.5233044725736363,-0.17364671969651854,-0.4687314434623611,0.25119499658461925,0.9789498251872483,1,1
0.05,2.0,0,2.0860842842768204,-0.04409409882683643,0.03,0.035,0.24694763277975437,0.020909910440838123,0.21176942815134567,0.014268294187570583,0.1254491562475595,0.015737490803224598,-0.09442983863308446,-0.5528073411334904,-0.17050786708241486,-0.4698643667005321,0.2518854234216562,0.9803966796695656,1,1
0.05,2.0,1,1.867144795207236,0.005475849877395255,0.03,0.035,0.26690113869730453,0.01633909755649446,0.23694132901963055,0.013620712121179521,0.11666243820656609,0.01361012448830085,-0.07830707692114007,-0.5374373668487535,-0.17856748930726365,-0.46426779183506023,0.2518854234216562,1.0596132760350805,0,0
0.05,2.0,2,1.9892115626326161,0.005756918499678023,0.03,0.035,0.2516060238020149,0.01998227927550904,0.21663995240857578,0.014983792117930108,0.12255851356555558,0.01502058924739847,-0.0934715616545611,-0.5384455168753673,-0.16113428450003878,-0.4551577542701944,0.2518854234216562,0.998890767016821,1,1
0.05,2.0,3,1.863788316676199,0.03535697968592173,0.03,0.035,0.24719254278107664,0.02027754615010139,0.2140692041813307,0.012845792449644532,0.1245093909792568,0.015502588442025435,-0.09710952213207329,-0.5407968930900052,-0.1756279747254596,-0.4547952312266187,0.2518854234216562,0.9813689868320657,1,1
0.05,2.0,4,2.0642849007784205,0.24064327576803032,0.03,0.035,0.2515135064680776,0.021650763926505747,0.21676959214808478,0.013093150393487109,0.12995548126614934,0.016888427111116492,-0.0992789310237929,-0.5244367433150431,-0.16271506545015865,-0.4898659443628206,0.2518854234216562,0.998523467739711,1,1
0.05,2.0,5,1.9334273418399293,0.06955039843539006,0.03,0.035,0.24914698545396138,0.01637806343694177,0.21907472039503215,0.013694201621987496,0.11561054593672244,0.013365798331787011,-0.09011952675997187,-0.5457614224801383,-0.1610420216970046,-0.4777101136956757,0.2518854234216562,0.9891282396158722,1,1
0.05,2.0,6,2.005163005115109,-0.02922968158460401,0.03,0.035,0.2550980147081355,0.013972989473646912,0.22825606580676092,0.012868959427727597,0.11003697588421973,0.012108136061744356,-0.08218795372971244,-0.5507405744376029,-0.17050137927123757,-0.4703850474219253,0.2518854234216562,1.0127541770493855,1,1
0.05,2.0,7,2.0356835372830755,-0.053963269433392,0.03,0.035,0.23769340615705464,0.02781545228321284,0.19634713128427794,0.013530822589563845,0.13925437896478687,0.019391782060868477,-0.10876283612257547,-0.5361035518323505,-0.1577599914439004,-0.4609880152736057,0.2518854234216562,0.9436568536923865,0,1
0.05,2.0,8,2.10783088144544,0.0749342270300013,0.03,0.035,0.25292139138319913,0.018921435403522525,0.22138317642397418,0.012616779555702406,0.12186556678815974,0.014851216368599422,-0.0900031532799482,-0.5425944701857404,-0.16253521101427407,-0.471847982817204,0.2518854234216562,1.0041128539614168,1,1
0.05,2.0,9,2.3103782783043876,-0.12948147474853045,0.03,0.035,0.25688282093420084,0.028231561857665125,0.2136941324713872,0.014957126605148516,0.13984494260325286,0.019556607971707086,-0.09920677060142864,-0.5627034310728001,-0.14471586271797626,-0.4614262523060916,0.2518854234216562,1.019839963125532,1,1
0.05,2.0,10,2.051437598690279,-0.1936430734024431,0.03,0.035,0.2660675597853092,0.0184031973337116,0.2322313397436973,0.01543302270790032,0.12198481826763179,0.014880295887787155,-0.0832368180504965,-0.5366120654014024,-0.1534164540860145,-0.4650434118084858,0.2518854234216562,1.0563039185475696,0,0
0.05,2.0,11,1.8870104332054658,0.0591947713171975,0.03,0.035,0.24135751601003558,0.016589395285374526,0.21086351147451732,0.013904609250143703,0.11757911059112665,0.013824847247400391,-0.09496582389011529,-0.53776635209234,-0.16994088728126008,-0.4682668743319677,0.2518854234216562,0.9582035861043181,1,1
0.05,2.0,12,2.0033448092186927,0.06975831445707925,0.03,0.035,0.2465664884142334,0.016813791459460117,0.2168950229990544,0.01285767395571889,0.11642531472657465,0.013554853909181961,-0.09125244344260514,-0.5510303649356032,-0.17188031450434743,-0.48024814239324803,0.2518854234216562,0.9788835140391633,1,1
0.05,2.0,13,2.1506292661122823,0.12520774077482566,0.03,0.035,0.2597763000897146,0.02300011767633068,0.22275454848972995,0.014021633923654022,0.13134133580828122,0.017250546491903697,-0.08998549597157775,-0.5624521849236961,-0.16188148594055943,-0.4777481447783468,0.2518854234216562,1.0313272461775171,1,1
0.05,2.0,14,1.9267795606138798,-0.05232751922642496,0.03,0.035,0.23486309723018642,0.019537047110937854,0.20198054905701426,0.013345501062234337,0.1231385551044636,0.015163103753215019,-0.10028948745610736,-0.5417354796570616,-0.16133915316045727,-0.4644354955790856,0.2518854234216562,0.9324203601771175,0,1
0.05,2.0,15,1.918902619075711,0.11965529571333836,0.03,0.035,0.2499716293911296,0.023949986865298735,0.2131629416113106,0.012858700914520314,0.13546416002736486,0.018350538651919518,-0.10044694830410668,-0.549151399954601,-0.158223091167795,-0.4911219329749764,0.2518854234216562,0.9924021247258802,1,1
0.05,2.0,16,2.017023452078036,0.032715011052192426,0.03,0.035,0.255690088105813,0.016517084943086225,0.22581757009201758,0.013355433070709204,0.11591056424057747,0.013435258902569035,-0.08576587412616267,-0.5530679384604693,-0.17874848254215803,-0.4694499088672671,0.2518854234216562,1.015104743388774,1,1
0.05,2.0,17,2.0861570162359344,0.14252983707392491,0.03,0.035,0.26261625304396474,0.01762735037760159,0.23167414218647608,0.013314760479887076,0.11891473068818985,0.01414071317464472,-0.08236286270280976,-0.5541156739464663,-0.16340545764015288,-0.4860410998993828,0.2518854234216562,1.0426020270507879,1,1
0.05,2.0,18,2.2906485015922686,0.13278460136237424,0.03,0.035,0.25736047472231,0.018488545177173785,0.2267675936885629,0.012104335856573325,0.12170011477308912,0.014810917935783064,-0.09129308132784762,-0.5537878578694557,-0.1654872608582328,-0.4864009594790869,0.2518854234216562,1.0217362768606446,1,1
0.05,2.0,19,2.081842409543142,0.1105743604869304,0.03,0.035,0.24997407088001314,0.02386473477026886,0.21369822275322295,0.012411113356521307,0.13447725147175327,0.018084131163397167,-0.10238548600654873,-0.5479355427817052,-0.15908720888345015,-0.48205468791249445,0.2518854234216562,0.992411817580871,1,1
0.05,2.0,20,1.9742256505310845,-0.187957375734662,0.03,0.035,0.2608107611265022,0.016324242398870134,0.2284407350228829,0.016045783704749163,0.11622512585700905,0.013508279880477592,-0.08307844798056237,-0.537729212917706,-0.1418927124332234,-0.46423284391045916,0.2518854234216562,1.0354341175587003,1,1
0.05,2.0,21,1.7877195190074218,0.10005084817207187,0.03,0.035,0.24623190486241064,0.022054145650082214,0.21040509061372498,0.013772668598603462,0.1274370607324233,0.016240204448119345,-0.09647110069363293,-0.5323411079344457,-0.16709572314473395,-0.4830410343402027,0.2518854234216562,0.9775551975876684,1,1
0.05,2.0,22,1.9427128605899056,-0.26664406174188343,0.03,0.035,0.24653263619395926,0.021885053606474345,0.20887304292448264,0.015774539663002275,0.12668607977930238,0.016049362809847766,-0.0978493923572489,-0.5283391405082887,-0.14575033522568648,-0.4584826732187792,0.2518854234216562,0.978749118726349,1,1
0.05,2.0,23,2.1060637390881682,-0.10883577456947731,0.03,0.035,0.24067041400275205,0.02319774485528996,0.2025240188244525,0.014948650323009618,0.13257727961646734,0.017576735070502964,-0.10342854866068786,-0.5476547293186025,-0.15875123364056676,-0.4596991353118124,0.2518854234216562,0.9554757505751723,1,1
0.1,0.0,0,0.09969378293161864,0.03502334769144955,0.03,0.035,0.23505983990288828,0.01643244504528885,0.2034113185896587,0.015216076267940725,0.11247473019067092,0.012650564931464221,-0.06227003095181442,-0.46008144868134404,-0.17079027156269874,-0.48174890340173876,0.2187223594969866,1.0746950629257763,0,1
0.1,0.0,1,0.0,-0.031847905287601265,0.03,0.035,0.2278182046856627,0.014333806717052104,0.19816604094745202,0.015318357021158585,0.10685492626174879,0.011417975266403771,-0.06390844496002643,-0.4579990851069735,-0.16292370040361032,-0.48202328586542526,0.2187223594969866,1.041586261274771,1,1
0.1,0.0,2,0.2688982272316269,-0.01915490006888335,0.03,0.035,0.23226040847187307,0.013512158727129256,0.20147494480751674,0.01727330493722709,0.10639163301533265,0.011319179575669221,-0.07362174676447267,-0.480976768372947,-0.1733889678397708,-0.4869174300163956,0.2187223594969866,1.0618960448580612,0,1
0.1,0.0,3,0.0,-0.07331550129664034,0.03,0.035,0.21791743746707531,0.015307649458220624,0.18541646465699926,0.01719332335185542,0.11165196826406507,0.012466162017239792,-0.0775738538028084,-0.4508060534605899,-0.16801903878622387,-0.4816104108054743,0.2187223594969866,0.996319891428739,1,1
0.1,0.0,4,0.0,-0.10759593854720494,0.03,0.035,0.21789671074808725,0.01895628999581338,0.18328607325349947,0.015654347498774444,0.11977702320356491,0.014346535287507328,-0.07874250517348208,-0.4559266019833288,-0.1698223244806368,-0.4706656667217851,0.2187223594969866,0.9962251287394752,1,1
0.1,0.0,5,0.17426761614794778,-0.005607052288618318,0.03,0.035,0.23167743041814456,0.016168925198157862,0.20056105794481066,0.014947447275176011,0.11146541328987714,0.012424538359883119,-0.0694466615993306,-0.4675159289282418,-0.17631516979029485,-0.4821969394889421,0.2187223594969866,1.0592306655385018,0,1
0.1,0.0,6,0.0,-0.24662382892207613,0.03,0.035,0.20984576919234954,0.021411565482512426,0.17170978739766704,0.016724416312170042,0.12310853590651877,0.015155711613046621,-0.08901918631254749,-0.45261475677430035,-0.1619151965713848,-0.47635981330424854,0.2187223594969866,0.9594161734307766,1,0
0.1,0.0,7,0.022808983010401004,0.075577258859204,0.03,0.035,0.21415500010115474,0.014328381503309446,0.18497811187865051,0.014848506719194703,0.10782127762352046,0.011625427908368274,-0.07240647640293957,-0.45678149536473356,-0.17359095244204503,-0.4868012492869602,0.2187223594969866,0.979118004184228,1,0
0.1,0.0,8,0.0,0.11513765446188856,0.03,0.035,0.21754478275621283,0.02014664093682709,0.18320304777814608,0.01419509404123966,0.12378087274299818,0.01532170445701831,-0.08061121657138173,-0.4628625479169273,-0.17158970138904184,-0.47483269523873156,0.2187223594969866,0.994616111752443,1,1
0.1,0.0,9,0.07611518664262668,-0.12305006116047681,0.03,0.035,0.2190970348353584,0.014790828566625674,0.18859253914251248,0.015713667126220233,0.11031647360111524,0.012169724347785555,-0.07514730336559933,-0.46614203450949704,-0.17294511788834946,-0.4936777096605766,0.2187223594969866,1.0017130179979472,1,1
0.1,0.0,10,0.10467827764547129,-0.11500204408224515,0.03,0.035,0.22211329536517027,0.01963764117211755,0.18590184036704624,0.016573813826006485,0.12350200462150988,0.015252745145531448,-0.08848034466564032,-0.43319523855003195,-0.15692472649508507,-0.4728586947095277,0.2187223594969866,1.015503380065861,1,1
0.1,0.0,11,0.0,-0.015688234446435204,0.03,0.035,0.22005382839385781,0.01439264274800466,0.1899159779106066,0.015745207735246604,0.10814072898460667,0.011694417265322148,-0.07129418581973355,-0.4528104048565654,-0.17962400587103558,-0.4725292710530721,0.2187223594969866,1.0060874841508354,1,1
0.1,0.0,12,0.20647368428737572,0.03852223300673917,0.03,0.035,0.23373073183899792,0.015310712867713168,0.20338214444271113,0.01503787452857361,0.1114320574816097,0.012417103434584766,-0.07064676321218358,-0.4585078387860478,-0.18408170326187104,-0.48806750797925025,0.2187223594969866,1.0686183725181426,0,1
0.1,0.0,13,0.016368758393666163,0.1051233125013112,0.03,0.035,0.22603444538528536,0.017774811532612095,0.19299961494026988,0.015260018912403377,0.11911039522444122,0.014187286250522589,-0.07370324288969198,-0.4627802581304228,-0.17508903339272508,-0.47966186903779223,0.2187223594969866,1.0334309025611965,1,1
0.1,0.0,14,0.10579438926950042,0.0942554970245532,0.03,0.035,0.2413779787145449,0.017924047518992084,0.20905872663286248,0.014395204562690302,0.11708460095980198,0.013708803781916063,-0.05732801800944982,-0.4462231537282267,-0.16737863579671186,-0.4919884825150335,0.2187223594969866,1.1035816332160153,0,1
0.1,0.0,15,0.0,0.11947086240438042,0.03,0.035,0.22875886433924644,0.019636728719290203,0.19378984207900213,0.015332293540954106,0.1225412063524178,0.015016347254305841,-0.07227940964295886,-0.4605048783001162,-0.17059056249736565,-0.47990810683934304,0.2187223594969866,1.0458869631131522,1,1
0.1,0.0,16,0.055821992537375846,0.00064124796622667,0.03,0.035,0.21857557957209692,0.01792411618598227,0.1857559198083475,0.014895543577767146,0.11759457480040224,0.013828484022487396,-0.08017722981269794,-0.44984228481418326,-0.163479354075569,-0.4727007144490918,0.2187223594969866,0.9993289212624294,1,1
0.1,0.0,17,0.18760135249613952,0.037377581578417446,0.03,0.035,0.22764349676898188,0.016766676535414603,0.19628055971404984,0.014596260519517418,0.11405363597618233,0.013008231879387511,-0.07523232143827353,-0.4701708341976667,-0.180536549302935,-0.47899195608134143,0.2187223594969866,1.0407874955834966,1,1
0.1,0.0,18,0.05087086002861965,-0.01141308739681543,0.03,0.035,0.22925518722657562,0.015171010632345334,0.19829022156941437,0.015793955024815932,0.11011292321279977,0.012124855858467938,-0.06470122791621899,-0.47086551290864714,-0.18215575228100986,-0.48502607909131856,0.2187223594969866,1.0481561544682136,1,1
0.1,0.0,19,0.0,0.054511378930794635,0.03,0.035,0.2057841091680241,0.014251228457727347,0.17614519875056556,0.01538768195973114,0.10721502731103709,0.011495062081306429,-0.08231094411906842,-0.47312890790534495,-0.17687081685596354,-0.48196318845895264,0.2187223594969866,0.9408462383145572,0,0
0.1,0.0,20,0.11563765854516132,0.02523245498106157,0.03,0.035,0.22652321672008205,0.01451018997755744,0.19809740296136913,0.013915623781155483,0.10835271745551134,0.011740311379993871,-0.07087378142399543,-0.4622034013011821,-0.18010603339904832,-0.4882962671540577,0.2187223594969866,1.035665568170697,1,1
0.1,0.0,21,0.0,-0.09446896702545356,0.03,0.035,0.21186147621594345,0.015219221684928222,0.18095406736727704,0.015688187163738165,0.11018856670455983,0.012141520232405232,-0.07995713186675693,-0.4610104768063698,-0.17021569533759634,-0.4749967183686528,0.2187223594969866,0.96863199859026,1,0
0.1,0.0,22,0.26556881363305584,0.023828088226026844,0.03,0.035,0.23763246881314543,0.015798880937947065,0.20637179151869858,0.015461796356499745,0.11174009159391365,0.012485848069416211,-0.07036137293692502,-0.4628848136328249,-0.17607404548217748,-0.48490791176518927,0.2187223594969866,1.0864571384455066,0,1
0.1,0.0,23,0.0,-0.07465229018665093,0.03,0.035,0.21801867018138174,0.01692321676411604,0.18542127492634328,0.0156741784909224,0.1139489591068364,0.012984365281531476,-0.07474472733846031,-0.44583093912620003,-0.1751705208533187,-0.4793542701724396,0.2187223594969866,0.9967827280337356,1,1
0.1,0.25,0,0.1808993743990741,-0.03549499359338159,0.03,0.035,0.23646425480683747,0.016851592133675625,0.20297582268295397,0.016636839990207847,0.1143382965668779,0.013073246061815322,-0.06985201250604627,-0.4622938191154353,-0.16918299675329698,-0.48560955620691326,0.23053145230214755,1.0257353278498156,1,1
0.1,0.25,1,0.24171922087830047,0.1711996923166874,0.03,0.035,0.22085782301777448,0.01632554589147717,0.19037826488768037,0.014154012238616953,0.11365483396184689,0.012917421282894985,-0.08324724900195038,-0.48500671723243555,-0.16878018790810637,-0.4706931068382382,0.23053145230214755,0.9580377029348071,1,1
0.1,0.25,2,0.38388226946402404,-0.05510820421334999,0.03,0.035,0.22396588556789182,0.012827637664798134,0.1960956895445399,0.015042558358553757,0.10398919547307887,0.010813752775138208,-0.07653195743029005,-0.4703365841872196,-0.15791676450429887,-0.486789924595567,0.23053145230214755,0.9715198656465733,1,1
0.1,0.25,3,0.3380790186749063,0.05736239228883007,0.03,0.035,0.22295978473515507,0.01247270197313661,0.19595686442924884,0.014530218332769695,0.10235468925360013,0.010476482412201045,-0.07514444185379639,-0.474501140135678,-0.18438214710264383,-0.4711267975149638,0.23053145230214755,0.9671555985468367,1,1
0.1,0.25,4,0.07384600256296675,-0.07169570541035752,0.03,0.035,0.21813501433877375,0.018494353540635486,0.18345166185163106,0.01618899894650722,0.11788375744806769,0.013896580270074853,-0.0836705250800123,-0.456061401945419,-0.16258283003759547,-0.48510240184480113,0.23053145230214755,0.9462266955785004,0,1
0.1,0.25,5,0.23227232563725922,0.0811721664019038,0.03,0.035,0.2274785595552542,0.01418761188351624,0.1984516146856753,0.014839332986062635,0.1083626904997042,0.011742472692334685,-0.07365096882529935,-0.47383901288997604,-0.1790253881468784,-0.4725300440753143,0.23053145230214755,0.9867571530200918,1,1
0.1,0.25,6,0.23859948376541507,0.01777171006675828,0.03,0.035,0.22707955228719606,0.016379179090349204,0.19492152496236592,0.015778848234480912,0.11310091361050587,0.01279181665953111,-0.07610647499826857,-0.4810158819134413,-0.17822840314058974,-0.4806079887009163,0.23053145230214755,0.9850263381396338,1,1
0.1,0.25,7,0.4155143780041527,-0.053022471215618205,0.03,0.035,0.22174496391667808,0.01484127270226287,0.1917544236083926,0.015149267606022586,0.10839908610065319,0.011750361867456822,-0.07814230773672406,-0.47483700211831786,-0.16400488002224034,-0.4656480763111857,0.23053145230214755,0.9618859452897845,1,1
0.1,0.25,8,0.3386729695618441,-0.0007177939568759401,0.03,0.035,0.24455794439561426,0.01480714377371524,0.21390954550102997,0.01584125512086907,0.10918293366445998,0.011920913003577869,-0.06345364467832078,-0.4703361675579284,-0.18126417899610503,-0.47867231426382745,0.23053145230214755,1.0608441579376457,0,1
0.1,0.25,9,0.2934051710231069,-0.028129672173619426,0.03,0.035,0.24282295911332977,0.015188398953673425,0.2123269874808859,0.015307572678770389,0.10909368826735066,0.011901432819773884,-0.060601807998411215,-0.46874002582978863,-0.18071676645841642,-0.4791942459666197,0.23053145230214755,1.0533181337662865,0,1
0.1,0.25,10,0.4014328220401243,0.02533155924795127,0.03,0.035,0.23703989168675255,0.017929709089098453,0.20434208809990662,0.01476809449774748,0.11658119858509973,0.013591175863538458,-0.07633882823442377,-0.46829582077397874,-0.1817215766065367,-0.48018586860819457,0.23053145230214755,1.0282323271710216,1,1
0.1,0.25,11,0.08815000377569893,0.14469410937046226,0.03,0.035,0.22531073528381845,0.018517977585808035,0.1923428779511466,0.014449879746863807,0.11962184156298776,0.014309384978920545,-0.07924010315399371,-0.4656922580010409,-0.1720138903973317,-0.4767906977767617,0.23053145230214755,0.977353558630748,1,1
0.1,0.25,12,0.174652268273372,-0.04264908386093138,0.03,0.035,0.22755219807802285,0.015053530723344399,0.19650115577633873,0.015997511578339722,0.11026892210447434,0.012159235182082628,-0.07304366447802055,-0.4563305839330859,-0.16935525996596187,-0.47600744987428983,0.23053145230214755,0.9870765824169627,1,1
